imagem_id,box_index,area_px,area_640_px
23.06.2022-10-47-19,10,342,38.0
23.06.2022-10-47-19,11,625,69.4
23.06.2022-10-47-19,12,684,76.0
23.06.2022-10-47-19,13,1596,177.3
23.06.2022-10-47-19,14,1161,129.0
23.06.2022-10-47-19,15,540,60.0
23.06.2022-10-47-19,17,1380,153.3
23.06.2022-10-47-19,18,1032,114.7
23.06.2022-10-47-19,19,4128,458.7
23.06.2022-10-47-19,20,1075,119.4
23.06.2022-10-52-29,0,2262,251.3
23.06.2022-10-52-29,1,589,65.4
23.06.2022-10-53-20,0,703,78.1
23.06.2022-10-53-20,1,1771,196.8
23.06.2022-10-54-13,0,1400,155.6
23.06.2022-10-54-13,2,4290,476.7
23.06.2022-10-55-43,0,1188,132.0
23.06.2022-10-55-43,1,1248,138.7
23.06.2022-10-55-43,2,1050,116.7
23.06.2022-10-55-43,3,2451,272.3
23.06.2022-10-55-43,4,777,86.3
23.06.2022-10-58-06,0,3128,347.6
23.06.2022-10-58-06,1,1250,138.9
23.06.2022-10-58-06,2,567,63.0
23.06.2022-10-58-06,3,2508,278.7
23.06.2022-10-58-06,4,1760,195.6
23.06.2022-10-58-06,5,1612,179.1
23.06.2022-10-58-06,6,1800,200.0
23.06.2022-10-58-06,7,2240,248.9
23.06.2022-10-58-06,8,528,58.7
23.06.2022-10-58-06,9,558,62.0
23.06.2022-10-58-06,11,840,93.3
23.06.2022-11-00-51,0,3350,372.2
23.06.2022-11-01-21,0,6696,744.0
23.06.2022-11-04-19,0,2128,236.4
23.06.2022-11-04-19,1,25506,2834.0
23.06.2022-11-04-54,0,1708,189.8
23.06.2022-11-04-54,1,13452,1494.7
23.06.2022-11-06-04,0,656,72.9
23.06.2022-11-06-04,1,5865,651.7
23.06.2022-11-10-58,0,3480,386.7
23.06.2022-11-13-49,0,780,86.7
23.06.2022-11-13-49,1,680,75.6
23.06.2022-11-13-49,2,374,41.6
23.06.2022-11-13-49,3,522,58.0
23.06.2022-11-14-27,0,399,44.3
23.06.2022-11-14-27,1,377,41.9
23.06.2022-11-14-27,2,560,62.2
23.06.2022-11-14-27,3,448,49.8
23.06.2022-11-14-27,4,609,67.7
23.06.2022-11-16-30,0,1272,141.3
23.06.2022-11-16-30,1,882,98.0
23.06.2022-11-16-30,2,1344,149.3
23.06.2022-11-16-30,3,658,73.1
23.06.2022-11-17-31,0,8938,993.1
23.06.2022-11-19-54,0,25296,2810.7
23.06.2022-11-20-28,0,4950,550.0
23.06.2022-11-20-28,1,28899,3211.0
23.06.2022-11-21-11,0,2800,311.1
23.06.2022-11-21-11,1,1591,176.8
23.06.2022-11-25-14,0,615,68.3
23.06.2022-11-25-14,1,756,84.0
23.06.2022-11-25-14,2,884,98.2
23.06.2022-11-25-14,3,780,86.7
23.06.2022-11-25-14,4,462,51.3
23.06.2022-11-25-14,5,3916,435.1
23.06.2022-13-45-18,0,1872,208.0
23.06.2022-13-45-18,1,405,45.0
23.06.2022-13-45-18,2,950,105.6
23.06.2022-13-45-18,3,510,56.7
23.06.2022-13-45-53,0,1683,187.0
23.06.2022-13-45-53,1,1824,202.7
23.06.2022-13-45-53,2,2624,291.6
23.06.2022-13-46-44,1,406,45.1
23.06.2022-13-46-44,2,490,54.4
23.06.2022-13-50-54,0,1856,206.2
23.06.2022-13-54-55,0,1375,152.8
23.06.2022-13-54-55,1,912,101.3
23.06.2022-13-54-55,2,2496,277.3
23.06.2022-14-03-40,2,1400,155.6
23.06.2022-14-03-40,3,17556,1950.7
23.06.2022-14-11-03,0,15138,1682.0
23.06.2022-14-11-03,1,4620,513.3
23.06.2022-14-11-03,2,3124,347.1
23.06.2022-14-11-03,3,2646,294.0
23.06.2022-14-11-03,4,4556,506.2
23.06.2022-14-11-03,5,4543,504.8
23.06.2022-14-11-03,6,814,90.4
23.06.2022-14-12-29,0,14168,1574.2
23.06.2022-14-12-29,1,800,88.9
23.06.2022-14-12-29,3,615,68.3
23.06.2022-14-16-46,0,1404,156.0
23.06.2022-14-16-46,1,540,60.0
23.06.2022-14-16-46,2,864,96.0
23.06.2022-14-16-46,3,500,55.6
23.06.2022-14-16-46,4,1075,119.4
23.06.2022-14-16-46,5,420,46.7
23.06.2022-14-19-01,0,22572,2508.0
23.06.2022-14-19-01,2,2968,329.8
23.06.2022-14-23-07,0,396,44.0
23.06.2022-14-23-07,1,620,68.9
23.06.2022-14-23-07,2,2775,308.3
23.06.2022-14-23-07,3,5508,612.0
23.06.2022-14-23-07,4,2944,327.1
23.06.2022-14-23-07,5,672,74.7
23.06.2022-14-23-07,6,7436,826.2
23.06.2022-14-23-07,7,4984,553.8
23.06.2022-14-23-07,8,2508,278.7
23.06.2022-14-27-53,0,9540,1060.0
23.06.2022-14-27-53,1,10659,1184.3
23.06.2022-14-27-53,2,504,56.0
23.06.2022-14-27-53,3,380,42.2
23.06.2022-14-56-41,0,4508,500.9
23.06.2022-14-56-41,1,901,100.1
23.06.2022-14-59-32,0,19845,2205.0
23.06.2022-15-04-53,0,722,80.2
23.06.2022-15-04-53,1,726,80.7
23.06.2022-15-04-53,2,930,103.3
23.06.2022-15-04-53,3,616,68.4
23.06.2022-15-04-53,4,864,96.0
23.06.2022-15-04-53,5,984,109.3
23.06.2022-15-04-53,6,27648,3072.0
23.06.2022-15-11-51,0,1311,145.7
23.06.2022-15-11-51,1,1776,197.3
23.06.2022-15-11-51,2,1134,126.0
23.06.2022-15-11-51,3,2212,245.8
23.06.2022-15-11-51,4,1512,168.0
23.06.2022-15-52-58,2,884,98.2
23.06.2022-15-52-58,3,1113,123.7
23.06.2022-15-52-58,6,396,44.0
23.06.2022-15-52-58,7,16354,1817.1
23.06.2022-15-56-51,0,7102,789.1
23.06.2022-15-58-28,0,836,92.9
23.06.2022-15-58-28,1,832,92.4
23.06.2022-15-58-28,3,936,104.0
23.06.2022-16-01-57,0,1034,114.9
23.06.2022-16-01-57,1,2774,308.2
23.06.2022-16-01-57,2,625,69.4
23.06.2022-16-01-57,3,1131,125.7
23.06.2022-16-01-57,4,1440,160.0
23.06.2022-16-01-57,5,2128,236.4
23.06.2022-16-01-57,6,432,48.0
23.06.2022-16-01-57,7,403,44.8
23.06.2022-16-01-57,8,1152,128.0
23.06.2022-16-01-57,9,2304,256.0
23.06.2022-16-07-51,0,682,75.8
23.06.2022-16-07-51,1,884,98.2
23.06.2022-16-08-17,0,782,86.9
23.06.2022-16-08-17,1,475,52.8
23.06.2022-16-10-31,0,702,78.0
23.06.2022-16-10-31,1,1148,127.6
23.06.2022-16-12-57,0,10354,1150.4
23.06.2022-16-13-59,0,2059,228.8
23.06.2022-16-15-05,0,2584,287.1
23.06.2022-16-17-01,0,638,70.9
23.06.2022-16-17-01,1,40657,4517.4
23.06.2022-16-17-01,2,625,69.4
23.06.2022-16-17-01,3,529,58.8
23.06.2022-16-17-01,4,399,44.3
23.06.2022-16-18-39,0,11956,1328.4
23.06.2022-16-18-39,2,340,37.8
23.06.2022-16-18-39,3,440,48.9
24.06.2022-09-17-10,0,19040,2115.6
24.06.2022-09-17-10,1,19344,2149.3
24.06.2022-09-17-10,2,5490,610.0
24.06.2022-09-17-10,3,592,65.8
24.06.2022-09-18-55,0,2812,312.4
24.06.2022-09-18-55,1,4656,517.3
24.06.2022-09-18-55,2,629,69.9
24.06.2022-09-19-41,0,2201,244.6
24.06.2022-09-19-41,1,760,84.4
24.06.2022-09-19-41,2,2886,320.7
24.06.2022-09-20-28,0,672,74.7
24.06.2022-09-22-30,0,4212,468.0
24.06.2022-09-22-30,1,1342,149.1
24.06.2022-09-22-30,2,11607,1289.7
24.06.2022-09-23-22,0,2035,226.1
24.06.2022-09-23-22,1,5830,647.8
24.06.2022-09-23-22,2,720,80.0
24.06.2022-09-28-12,0,420,46.7
24.06.2022-09-28-12,12,931,103.4
24.06.2022-09-29-02,0,585,65.0
24.06.2022-09-29-02,1,1224,136.0
24.06.2022-09-33-41,0,1716,190.7
24.06.2022-09-41-38,0,594,66.0
24.06.2022-09-41-38,1,504,56.0
24.06.2022-09-41-38,2,7208,800.9
24.06.2022-09-41-38,3,1680,186.7
24.06.2022-09-41-38,4,1708,189.8
24.06.2022-09-41-38,5,1725,191.7
24.06.2022-09-45-34,0,5664,629.3
24.06.2022-09-45-34,1,5593,621.4
24.06.2022-09-45-34,2,2772,308.0
24.06.2022-09-46-42,0,2352,261.3
24.06.2022-09-46-42,1,966,107.3
24.06.2022-09-46-42,2,1102,122.4
24.06.2022-09-46-42,3,2077,230.8
24.06.2022-09-47-55,0,5922,658.0
24.06.2022-09-47-55,1,1846,205.1
24.06.2022-09-47-55,2,897,99.7
24.06.2022-09-47-55,3,1512,168.0
24.06.2022-09-47-55,4,1860,206.7
24.06.2022-09-48-48,0,714,79.3
24.06.2022-09-48-48,1,1400,155.6
24.06.2022-09-48-48,2,1596,177.3
24.06.2022-09-50-26,0,400,44.4
24.06.2022-09-50-26,2,6936,770.7
24.06.2022-10-12-57,0,34580,3842.2
24.06.2022-10-14-43,0,13020,1446.7
24.06.2022-10-14-43,1,6120,680.0
24.06.2022-10-15-39,0,9612,1068.0
24.06.2022-10-15-39,1,2788,309.8
24.06.2022-10-21-09,0,552,61.3
24.06.2022-10-24-50,0,3390,376.7
24.06.2022-10-24-50,1,1600,177.8
24.06.2022-10-24-50,2,1197,133.0
24.06.2022-10-25-44,0,1920,213.3
24.06.2022-10-25-44,1,2890,321.1
24.06.2022-10-27-30,1,15813,1757.0
24.06.2022-10-27-30,2,1080,120.0
24.06.2022-10-28-49,0,7155,795.0
24.06.2022-10-28-49,1,2418,268.7
24.06.2022-10-55-33,0,525,58.3
24.06.2022-10-55-33,1,3256,361.8
24.06.2022-10-55-33,2,6048,672.0
24.06.2022-10-55-33,3,1700,188.9
24.06.2022-10-55-33,4,3816,424.0
24.06.2022-10-55-33,5,1863,207.0
24.06.2022-10-55-33,6,1488,165.3
24.06.2022-10-55-33,7,1650,183.3
24.06.2022-10-55-33,8,2139,237.7
24.06.2022-10-55-33,9,1775,197.2
24.06.2022-10-55-33,10,738,82.0
24.06.2022-11-01-11,0,8052,894.7
24.06.2022-11-01-11,1,29524,3280.4
24.06.2022-11-04-12,0,770,85.6
24.06.2022-11-04-12,1,1216,135.1
24.06.2022-11-04-12,2,408,45.3
24.06.2022-11-08-25,0,1914,212.7
24.06.2022-11-08-25,1,1428,158.7
24.06.2022-11-08-25,2,1562,173.6
24.06.2022-11-08-25,3,3366,374.0
24.06.2022-11-08-25,4,1925,213.9
24.06.2022-11-08-25,5,1120,124.4
24.06.2022-11-16-53,1,3780,420.0
24.06.2022-11-16-53,2,1914,212.7
24.06.2022-11-16-53,3,1344,149.3
24.06.2022-11-16-53,4,1248,138.7
24.06.2022-11-16-53,5,598,66.4
24.06.2022-11-21-50,0,1035,115.0
24.06.2022-11-22-56,0,3978,442.0
24.06.2022-11-22-56,1,4108,456.4
24.06.2022-13-49-22,0,602,66.9
24.06.2022-13-49-22,1,714,79.3
24.06.2022-13-49-22,2,624,69.3
24.06.2022-13-50-28,0,832,92.4
24.06.2022-13-50-28,1,576,64.0
24.06.2022-13-50-28,2,540,60.0
24.06.2022-13-50-28,3,588,65.3
24.06.2022-13-57-10,0,26670,2963.3
24.06.2022-13-57-10,3,4440,493.3
24.06.2022-13-57-10,4,3795,421.7
24.06.2022-13-57-10,5,374,41.6
24.06.2022-13-58-24,0,4674,519.3
24.06.2022-13-59-37,0,18165,2018.3
24.06.2022-14-01-40,0,1200,133.3
24.06.2022-14-01-40,1,2052,228.0
24.06.2022-14-03-36,0,912,101.3
24.06.2022-14-04-01,0,800,88.9
24.06.2022-14-06-01,0,3358,373.1
24.06.2022-14-07-22,0,8084,898.2
24.06.2022-14-07-22,1,6720,746.7
24.06.2022-14-07-22,2,1540,171.1
24.06.2022-14-09-15,0,696,77.3
24.06.2022-14-11-59,0,989,109.9
24.06.2022-14-42-55,0,11305,1256.1
24.06.2022-14-43-46,0,1480,164.4
24.06.2022-14-43-46,1,840,93.3
24.06.2022-14-43-46,2,1368,152.0
24.06.2022-14-50-07,0,3304,367.1
24.06.2022-14-50-21,0,1036,115.1
24.06.2022-14-51-14,0,544,60.4
24.06.2022-14-51-14,1,2314,257.1
24.06.2022-14-51-14,2,3825,425.0
24.06.2022-14-51-14,3,4234,470.4
24.06.2022-14-54-02,0,4292,476.9
24.06.2022-14-54-38,0,2365,262.8
24.06.2022-14-55-30,0,665,73.9
24.06.2022-14-56-22,0,476,52.9
24.06.2022-15-11-33,0,33210,3690.0
24.06.2022-15-11-33,1,36320,4035.6
24.06.2022-15-11-33,2,10339,1148.8
24.06.2022-15-11-33,3,16400,1822.2
24.06.2022-15-13-05,0,3528,392.0
24.06.2022-15-13-05,1,3390,376.7
24.06.2022-15-13-05,2,4692,521.3
24.06.2022-15-13-05,3,13524,1502.7
24.06.2022-15-13-05,4,3010,334.4
24.06.2022-15-30-14,3,1026,114.0
24.06.2022-15-30-14,4,651,72.3
24.06.2022-15-30-14,5,9744,1082.7
24.06.2022-15-30-14,6,1518,168.7
24.06.2022-15-32-33,2,432,48.0
24.06.2022-15-32-33,3,782,86.9
24.06.2022-15-32-33,4,390,43.3
24.06.2022-15-32-33,5,644,71.6
24.06.2022-15-32-33,6,4851,539.0
24.06.2022-15-35-01,0,384,42.7
24.06.2022-15-35-01,1,1248,138.7
24.06.2022-15-35-01,2,1488,165.3
24.06.2022-15-35-01,3,374,41.6
24.06.2022-15-35-59,1,819,91.0
24.06.2022-15-35-59,3,1457,161.9
24.06.2022-15-38-38,0,2409,267.7
24.06.2022-15-53-04,1,1394,154.9
24.06.2022-15-53-04,2,910,101.1
24.06.2022-15-53-04,3,1280,142.2
24.06.2022-15-53-04,4,1400,155.6
24.06.2022-15-55-19,0,340,37.8
24.06.2022-15-55-19,1,600,66.7
24.06.2022-15-55-19,2,1032,114.7
24.06.2022-15-55-19,3,416,46.2
24.06.2022-15-55-19,4,480,53.3
24.06.2022-15-55-19,5,460,51.1
24.06.2022-15-55-19,6,510,56.7
24.06.2022-15-58-27,0,357,39.7
24.06.2022-16-00-36,0,10241,1137.9
24.06.2022-16-03-23,0,4620,513.3
24.06.2022-16-03-49,0,1640,182.2
24.06.2022-16-04-10,0,2320,257.8
24.06.2022-16-13-33,0,1927,214.1
24.06.2022-16-16-19,0,880,97.8
25.04.2022-16-10-49,0,13524,1502.7
25.04.2022-16-10-49,1,14178,1575.3
25.04.2022-16-10-49,2,11760,1306.7
25.04.2022-16-13-26,0,34086,3787.3
25.04.2022-16-13-26,1,28248,3138.7
27.04.2022-08-46-34,0,10200,1133.3
27.04.2022-08-46-34,1,420,46.7
27.04.2022-08-46-34,3,13221,1469.0
27.04.2022-08-46-34,4,714,79.3
27.04.2022-08-46-34,5,3996,444.0
27.04.2022-08-48-19,0,2928,325.3
27.04.2022-08-48-19,1,19600,2177.8
27.04.2022-08-52-35,0,4182,464.7
27.04.2022-08-52-35,1,41391,4599.0
27.04.2022-08-52-35,2,32271,3585.7
27.04.2022-08-57-55,0,646,71.8
27.04.2022-08-57-55,1,9116,1012.9
27.04.2022-08-57-55,2,8120,902.2
27.04.2022-08-59-49,0,6432,714.7
27.04.2022-08-59-49,2,1332,148.0
27.04.2022-08-59-49,3,1248,138.7
27.04.2022-08-59-49,4,2418,268.7
27.04.2022-08-59-49,5,5508,612.0
27.04.2022-08-59-49,6,588,65.3
27.04.2022-08-59-49,7,1088,120.9
27.04.2022-09-06-34,0,9350,1038.9
27.04.2022-09-06-34,1,7552,839.1
27.04.2022-09-06-34,2,1232,136.9
27.04.2022-09-06-34,3,2349,261.0
27.04.2022-09-06-34,4,1520,168.9
27.04.2022-09-06-34,5,1848,205.3
27.04.2022-09-06-34,6,1357,150.8
27.04.2022-09-06-34,7,2232,248.0
27.04.2022-09-06-34,8,1988,220.9
27.04.2022-09-06-34,9,3825,425.0
27.04.2022-09-24-00,0,18084,2009.3
27.04.2022-09-24-00,1,720,80.0
27.04.2022-09-24-00,2,2550,283.3
27.04.2022-09-24-00,3,4982,553.6
27.04.2022-09-24-00,4,4080,453.3
27.04.2022-09-24-00,5,2415,268.3
27.04.2022-09-24-00,6,1536,170.7
27.04.2022-09-29-06,0,4818,535.3
27.04.2022-09-29-06,1,1628,180.9
27.04.2022-09-29-06,2,1368,152.0
27.04.2022-09-29-06,3,1300,144.4
27.04.2022-09-29-06,4,8844,982.7
27.04.2022-10-22-49,0,17112,1901.3
27.04.2022-10-22-49,1,6040,671.1
27.04.2022-10-22-49,2,3600,400.0
27.04.2022-10-26-07,0,961,106.8
27.04.2022-10-26-07,1,6720,746.7
27.04.2022-10-33-15,2,16445,1827.2
27.04.2022-10-33-15,3,26793,2977.0
27.04.2022-10-36-16,0,1426,158.4
27.04.2022-10-39-47,0,19125,2125.0
27.04.2022-10-39-47,1,11040,1226.7
27.04.2022-10-40-58,0,4503,500.3
27.04.2022-10-40-58,1,780,86.7
27.04.2022-10-40-58,2,340,37.8
27.04.2022-10-42-23,0,2400,266.7
27.04.2022-10-42-23,1,1008,112.0
27.04.2022-10-42-23,2,350,38.9
27.04.2022-10-47-11,0,6623,735.9
27.04.2022-10-47-11,1,7912,879.1
27.04.2022-10-47-11,2,8325,925.0
27.04.2022-10-47-11,3,2759,306.6
27.04.2022-10-48-41,0,1862,206.9
27.04.2022-10-48-41,1,2112,234.7
27.04.2022-10-48-41,2,2231,247.9
27.04.2022-10-48-41,3,640,71.1
27.04.2022-10-50-53,0,672,74.7
27.04.2022-10-50-53,1,2332,259.1
27.04.2022-10-52-14,0,3120,346.7
27.04.2022-10-52-14,1,1160,128.9
27.04.2022-10-52-14,2,3552,394.7
27.04.2022-10-53-59,0,4428,492.0
27.04.2022-10-53-59,1,17250,1916.7
27.04.2022-10-55-25,0,2184,242.7
27.04.2022-10-55-25,1,3484,387.1
27.04.2022-10-58-19,0,21762,2418.0
27.04.2022-10-58-19,1,15525,1725.0
27.04.2022-10-58-19,2,16102,1789.1
27.04.2022-11-00-27,0,2574,286.0
27.04.2022-11-00-27,1,1664,184.9
27.04.2022-11-00-27,2,22950,2550.0
27.04.2022-11-00-27,4,1148,127.6
27.04.2022-11-00-27,5,34706,3856.2
27.04.2022-11-18-23,0,4212,468.0
27.04.2022-11-18-23,1,12024,1336.0
27.04.2022-11-18-23,2,11070,1230.0
27.04.2022-11-18-23,3,22464,2496.0
27.04.2022-11-18-23,4,27641,3071.2
27.04.2022-11-18-23,5,3087,343.0
27.04.2022-11-18-23,6,28520,3168.9
27.04.2022-11-18-23,7,13630,1514.4
27.04.2022-11-18-23,8,6970,774.4
27.04.2022-11-18-23,9,836,92.9
27.04.2022-11-18-23,10,528,58.7
27.04.2022-11-20-13,0,31768,3529.8
27.04.2022-11-20-13,1,14535,1615.0
27.04.2022-11-20-13,2,2240,248.9
27.04.2022-11-20-13,3,7224,802.7
27.04.2022-11-20-13,4,5568,618.7
27.04.2022-11-20-13,5,8924,991.6
27.04.2022-11-20-13,6,26864,2984.9
27.04.2022-11-20-13,7,8664,962.7
27.04.2022-11-20-13,8,4964,551.6
27.04.2022-11-21-03,1,1416,157.3
27.04.2022-11-24-40,0,2730,303.3
27.04.2022-11-24-40,1,1081,120.1
27.04.2022-11-24-40,4,1564,173.8
27.04.2022-11-25-29,0,3640,404.4
27.04.2022-15-03-46,0,1984,220.4
27.04.2022-15-42-01,0,1458,162.0
27.04.2022-15-42-01,1,3224,358.2
27.04.2022-15-42-01,2,1034,114.9
27.04.2022-15-42-01,3,1406,156.2
27.04.2022-15-42-01,4,1360,151.1
27.04.2022-15-43-18,0,650,72.2
27.04.2022-15-43-18,1,946,105.1
27.04.2022-15-48-10,0,416,46.2
27.04.2022-16-03-13,0,1564,173.8
27.04.2022-16-03-13,1,546,60.7
27.04.2022-16-03-13,2,2128,236.4
27.04.2022-16-03-53,0,3572,396.9
27.04.2022-16-03-53,1,6016,668.4
27.04.2022-16-05-04,0,34846,3871.8
27.04.2022-16-05-41,0,8820,980.0
27.04.2022-16-05-41,1,377,41.9
27.04.2022-16-06-31,0,1377,153.0
27.04.2022-16-06-31,1,1155,128.3
27.04.2022-16-06-31,2,986,109.6
27.04.2022-16-06-31,3,1022,113.6
27.04.2022-16-07-01,0,2450,272.2
27.04.2022-16-07-01,1,1024,113.8
27.04.2022-16-09-17,0,4500,500.0
27.04.2022-16-09-17,1,17384,1931.6
27.04.2022-16-09-17,2,928,103.1
27.04.2022-16-09-17,3,602,66.9
27.04.2022-16-10-16,0,37076,4119.6
27.04.2022-16-10-16,1,3780,420.0
27.04.2022-16-10-16,2,611,67.9
27.04.2022-16-11-32,1,36942,4104.7
27.04.2022-16-11-32,2,4392,488.0
27.04.2022-16-11-32,3,588,65.3
27.06.2022-08-37-21,0,9639,1071.0
27.06.2022-08-37-21,1,3528,392.0
27.06.2022-08-45-23,0,3650,405.6
27.06.2022-08-45-23,1,22946,2549.6
27.06.2022-08-48-20,0,820,91.1
27.06.2022-08-53-21,1,30849,3427.7
27.06.2022-08-53-21,2,1334,148.2
27.06.2022-08-53-21,3,672,74.7
27.06.2022-08-53-21,4,646,71.8
27.06.2022-08-53-21,5,624,69.3
27.06.2022-08-53-21,6,1160,128.9
27.06.2022-08-54-23,0,2773,308.1
27.06.2022-08-54-23,1,615,68.3
27.06.2022-08-54-23,2,348,38.7
27.06.2022-09-01-40,0,17316,1924.0
27.06.2022-09-01-40,1,3780,420.0
27.06.2022-09-01-40,3,810,90.0
27.06.2022-09-01-40,4,533,59.2
27.06.2022-09-03-31,0,7840,871.1
27.06.2022-09-05-50,0,656,72.9
27.06.2022-09-07-18,0,12240,1360.0
27.06.2022-09-07-40,0,16464,1829.3
27.06.2022-09-08-11,0,21825,2425.0
27.06.2022-09-10-54,0,1638,182.0
27.06.2022-09-11-15,0,3102,344.7
27.06.2022-09-13-51,0,7181,797.9
27.06.2022-09-13-51,1,13440,1493.3
27.06.2022-09-14-48,0,2064,229.3
27.06.2022-09-14-48,1,3120,346.7
27.06.2022-09-15-40,0,1610,178.9
27.06.2022-09-15-40,1,2241,249.0
27.06.2022-09-15-40,2,1922,213.6
27.06.2022-09-17-36,0,496,55.1
27.06.2022-09-17-36,1,444,49.3
27.06.2022-09-17-36,2,600,66.7
27.06.2022-09-17-36,3,14091,1565.7
27.06.2022-09-18-42,0,4136,459.6
27.06.2022-09-18-42,1,2958,328.7
27.06.2022-09-18-42,2,4978,553.1
27.06.2022-09-20-37,0,1008,112.0
27.06.2022-09-20-37,4,1334,148.2
27.06.2022-09-21-30,0,33120,3680.0
27.06.2022-09-21-44,0,36356,4039.6
27.06.2022-09-48-05,0,630,70.0
27.06.2022-09-48-05,1,1334,148.2
27.06.2022-09-48-05,2,2016,224.0
27.06.2022-09-51-33,0,2070,230.0
27.06.2022-09-51-33,1,1060,117.8
27.06.2022-09-51-33,2,1280,142.2
27.06.2022-09-55-21,0,4263,473.7
27.06.2022-09-55-21,1,1917,213.0
27.06.2022-09-55-21,2,3683,409.2
27.06.2022-10-06-27,0,2730,303.3
27.06.2022-10-06-50,0,840,93.3
27.06.2022-13-45-53,0,4462,495.8
27.06.2022-13-45-53,1,6290,698.9
27.06.2022-13-45-53,2,6300,700.0
27.06.2022-13-45-53,3,800,88.9
27.06.2022-13-45-53,4,6110,678.9
27.06.2022-13-45-53,5,1739,193.2
27.06.2022-13-45-53,6,2553,283.7
27.06.2022-13-45-53,7,7208,800.9
27.06.2022-14-00-22,0,1824,202.7
27.06.2022-14-00-22,1,792,88.0
27.06.2022-14-05-02,0,26344,2927.1
27.06.2022-14-05-30,0,6650,738.9
27.06.2022-14-07-20,0,3968,440.9
27.06.2022-14-07-32,0,3136,348.4
27.06.2022-14-15-56,0,3652,405.8
27.06.2022-14-15-56,1,868,96.4
27.06.2022-14-15-56,2,1394,154.9
27.06.2022-14-37-13,0,2590,287.8
27.06.2022-14-39-08,0,968,107.6
27.06.2022-14-39-08,1,1012,112.4
27.06.2022-14-39-08,2,1340,148.9
27.06.2022-14-39-08,3,2130,236.7
27.06.2022-14-40-20,0,704,78.2
27.06.2022-14-40-20,1,1062,118.0
27.06.2022-14-40-20,2,760,84.4
27.06.2022-14-40-20,3,779,86.6
27.06.2022-14-40-20,4,840,93.3
27.06.2022-14-41-10,1,540,60.0
27.06.2022-14-41-10,2,612,68.0
27.06.2022-14-41-10,3,480,53.3
27.06.2022-14-41-10,4,810,90.0
27.06.2022-14-41-10,5,418,46.4
27.06.2022-14-44-26,0,738,82.0
27.06.2022-14-44-26,1,630,70.0
27.06.2022-14-44-26,2,7336,815.1
27.06.2022-14-44-26,4,782,86.9
27.06.2022-14-44-26,5,672,74.7
27.06.2022-14-48-58,0,6570,730.0
27.06.2022-14-48-58,1,1998,222.0
27.06.2022-14-48-58,2,378,42.0
27.06.2022-14-48-58,3,1829,203.2
27.06.2022-14-48-58,4,560,62.2
27.06.2022-14-48-58,5,378,42.0
27.06.2022-14-50-50,0,1914,212.7
27.06.2022-14-50-50,1,462,51.3
27.06.2022-14-50-50,2,3770,418.9
27.06.2022-14-50-50,3,784,87.1
27.06.2022-14-50-50,4,1148,127.6
27.06.2022-14-50-50,5,1898,210.9
27.06.2022-14-52-16,0,3569,396.6
27.06.2022-14-53-25,0,7440,826.7
27.06.2022-14-53-25,1,1260,140.0
27.06.2022-14-56-33,0,23180,2575.6
27.06.2022-14-56-33,1,38528,4280.9
27.06.2022-14-56-33,2,13680,1520.0
27.06.2022-15-10-05,0,540,60.0
27.06.2022-15-10-05,1,660,73.3
27.06.2022-15-14-56,1,5472,608.0
27.06.2022-15-14-56,2,19188,2132.0
27.06.2022-15-15-52,0,7290,810.0
27.06.2022-15-15-52,1,2553,283.7
27.06.2022-15-15-52,2,2296,255.1
27.06.2022-15-15-52,3,39852,4428.0
27.06.2022-15-22-56,0,7776,864.0
27.06.2022-15-45-31,0,23100,2566.7
27.06.2022-15-45-31,1,364,40.4
27.06.2022-15-45-56,0,11088,1232.0
27.06.2022-15-48-01,0,7455,828.3
27.06.2022-15-48-01,1,15481,1720.1
27.06.2022-15-49-09,0,6160,684.4
27.06.2022-15-49-09,1,7426,825.1
27.06.2022-15-49-09,2,4785,531.7
27.06.2022-15-49-41,0,2006,222.9
27.06.2022-15-49-41,1,2904,322.7
27.06.2022-15-49-41,2,2412,268.0
27.06.2022-15-50-31,0,1540,171.1
27.06.2022-15-50-31,1,1104,122.7
27.06.2022-15-50-31,2,1152,128.0
27.06.2022-15-51-03,0,899,99.9
27.06.2022-15-51-03,1,782,86.9
27.06.2022-15-51-03,2,722,80.2
27.06.2022-15-53-25,0,3290,365.6
27.06.2022-15-53-37,0,1750,194.4
27.06.2022-15-58-11,0,30340,3371.1
27.06.2022-15-58-42,0,16008,1778.7
27.06.2022-16-14-25,0,17850,1983.3
27.06.2022-16-14-25,1,4816,535.1
27.06.2022-16-14-25,3,28677,3186.3
28.06.2022-08-24-56,0,4914,546.0
28.06.2022-08-28-29,0,4131,459.0
28.06.2022-08-28-29,1,936,104.0
28.06.2022-08-28-29,2,798,88.7
28.06.2022-08-30-37,0,20145,2238.3
28.06.2022-08-31-27,0,4440,493.3
28.06.2022-08-31-27,1,1160,128.9
28.06.2022-08-37-24,3,615,68.3
28.06.2022-08-37-24,4,1541,171.2
28.06.2022-08-37-24,5,500,55.6
28.06.2022-08-38-13,0,518,57.6
28.06.2022-08-38-13,1,552,61.3
28.06.2022-08-39-10,0,6720,746.7
28.06.2022-08-39-25,0,2968,329.8
28.06.2022-08-40-10,0,1332,148.0
28.06.2022-08-40-10,1,833,92.6
28.06.2022-08-40-37,0,624,69.3
28.06.2022-08-40-37,1,675,75.0
28.06.2022-08-56-47,0,4983,553.7
28.06.2022-09-12-32,0,1566,174.0
